samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,-0.4085693,0.7005615,0.1568604,-10.0458,4.366412,-10.1374
50,-0.3859863,0.635376,0.1568604,-10.29008,1.679389,-10.56489
50,-0.2871094,0.5369873,0.09411621,-13.03817,-3.496183,-10.01527
50,-0.2283936,0.4407959,0.06274414,-17.20611,-3.114504,-10.36641
50,-0.1977539,0.2615967,0.06274414,-20.80916,0.6412213,-13.98473
50,-0.2061768,0.1789551,0.06274414,-18.41221,1.175573,-15.89313
50,-0.182251,0.1292725,0,-12.65649,1.221374,-8.900764
50,-0.1949463,0.08630371,-0.0001220703,-9.480916,4.320611,-1.557252
50,-0.2174072,0.1153564,-0.0001220703,0.7175573,6.458015,10.85496
50,-0.2022705,0.1745605,-0.0001220703,5.389313,4.458015,20.0916
50,-0.1705322,0.1851807,0,7.740458,3.175573,27.37405
50,-0.1989746,0.2496338,0.06274414,17.89313,4.946565,25.43511
50,-0.2281494,0.5718994,0,35.78626,11.12977,28.90076
50,-0.3061523,0.769043,0.06274414,35.17557,17.78626,32.54962
50,-0.331543,0.9006348,0.06274414,26.38168,10.96183,39.64885
50,-0.2924805,0.9088135,0.03137207,27.05343,10.80916,41.32824
50,-0.4366455,1.12146,0.1254883,44.99237,23.41985,26.41221
50,-0.5164795,1.307007,0.2196045,46.64122,18.90076,31.72519
50,-0.4696045,1.39624,0.2196045,29.61832,-0.07633588,44.36641
50,-0.2904053,1.303711,0.1568604,20.35114,-6.732824,51.8168
50,-0.2434082,1.35791,0.1254883,25.9084,1.984733,32.24427
50,-0.3328857,1.412109,0.1254883,23.66412,13.41985,32.30534
50,-0.4213867,1.355713,0.1568604,14.1374,12.79389,33.64885
50,-0.3602295,1.503906,0.1254883,27.77099,4.442748,32.35115
50,-0.3306885,1.734741,0.1568604,28.13741,7.587786,28.19847
50,-0.3991699,1.708984,0.2196045,5.877862,7.221374,27.81679
50,-0.3466797,1.541992,0.1568604,-8.274809,0.5648855,29.23664
50,-0.2618408,1.469604,0.06274414,-2.641221,1.40458,19.14504
50,-0.3311768,1.530762,0.09411621,-1.007634,10.56489,11.26718
50,-0.4151611,1.505859,0.1254883,-11.67939,3.938931,11.25191
50,-0.3361816,1.366821,0.06274414,-22.15267,-6.549618,13.31298
50,-0.1966553,1.149414,0.06274414,-17.93893,-7.236641,2.015267
50,-0.1809082,1.11792,0.09411621,-5.29771,-0.7938932,-7.374046
50,-0.237793,1.134766,0.1882324,3.877863,1.374046,-6.045802
50,-0.2774658,1.18689,0.1882324,6.580153,-1.847328,-3.78626
50,-0.1999512,1.244385,0.1254883,0.5038168,-4.335878,-0.5801527
50,-0.1685791,1.166748,0.09411621,-8.870229,-0.8854962,-7.541985
50,-0.2166748,1.053711,0.09411621,-8.900764,4.580153,-13.83206
50,-0.2576904,1.078735,0.09411621,-0.6870229,5.007634,-10.73282
50,-0.3322754,1.227539,0.1568604,4.152672,6.885496,-5.206107
50,-0.3305664,1.259155,0.1882324,-0.2137405,4.70229,-3.969466
50,-0.2744141,1.208862,0.1568604,-3.755725,-0.3969466,-14.01527
50,-0.2349854,1.20874,0.09411621,-2.198473,0.2900763,-20.61069
50,-0.2922363,1.144653,0.1882324,-4.687023,7.053435,-23.45038
50,-0.3320313,1.12561,0.2196045,-0.4274809,4.503817,-21.58779
50,-0.2935791,1.268433,0.1882324,8.854961,-0.01526718,-19.87786
50,-0.2299805,1.283936,0.1882324,3.709924,1.89313,-20.06107
50,-0.206543,1.168213,0.1882324,-3.450382,7.496183,-25.23664
50,-0.1730957,1.119141,0.1882324,-0.03053435,9.40458,-27.14504
50,-0.2540283,1.264648,0.1254883,4.854962,19.20611,-30.12214
50,-0.3549805,1.301147,0.1568604,-5.908397,23.9084,-26.10687
50,-0.2736816,1.185303,0.1568604,-19.61832,10.50382,-20.16794
50,-0.2038574,1.109253,0.09411621,-19.08397,11.54198,-25.40458
50,-0.2939453,1.108521,0.09411621,-6.427481,27.38931,-27.55725
50,-0.4257813,1.103638,0.1568604,-3.007634,31.03817,-24.36641
50,-0.4296875,1.119019,0.09411621,-3.068702,15.49618,-16.65649
50,-0.3835449,1.077026,0.06274414,-8.152672,10.12214,-16.87023
50,-0.4069824,0.9942627,0.06274414,-5.435114,11.96947,-17.48092
50,-0.4394531,0.9494629,0.09411621,1.877863,12.62595,-14.59542
50,-0.4753418,0.947998,0.09411621,10.70229,10.76336,-6.80916
50,-0.4752197,0.9641113,0.06274414,16.0458,5.694656,0.09160306
50,-0.3929443,0.8709717,0.03137207,11.74046,0.870229,14.71756
50,-0.3463135,0.6658936,0,-5.419847,-3.29771,20.19847
50,-0.2954102,0.3217773,0,-13.87786,-5.374046,18.51908
50,-0.28125,0.1553955,0,-13.72519,-7.221374,5.847328
50,-0.2449951,0.08447266,0.03137207,-6.977099,-9.847328,-0.519084
50,-0.1755371,0.0645752,0.03137207,-1.648855,-10.79389,-1.465649
50,-0.1242676,0.06958008,0,-3.969466,-10.53435,-4.320611
50,-0.15271,0.1669922,0,-6.335878,-3.038168,-13.58779
50,-0.220459,0.2731934,0.03137207,-2.641221,1.251908,-10.68702
50,-0.2960205,0.4598389,0.06274414,2.717557,1.129771,3.175573
50,-0.3134766,0.5383301,0.09411621,0.5496183,-1.679389,7.328244
50,-0.315918,0.5997314,0.09411621,-1.725191,-6.259542,1.969466
50,-0.3406982,0.6514893,0.1254883,2.885496,-7.08397,0.7328244
50,-0.3724365,0.7373047,0.09411621,12.87023,-5.770992,12.35114
50,-0.3635254,0.7114258,0.1254883,11.98473,-4.641222,20.03053
50,-0.2871094,0.5371094,0.1254883,-1.114504,-8.732824,11.67939
50,-0.2230225,0.4326172,0.1254883,-9.145039,-12.10687,-4.671756
50,-0.1861572,0.3848877,0.09411621,-10.32061,-8.549619,-15.69466
50,-0.2064209,0.3554688,0.1254883,-6.977099,-5.679389,-7.007634
50,-0.06164551,0.232666,0.03137207,-9.129771,-10.07634,11.81679
50,0.01049805,0.1130371,0,-14.35114,-6.335878,-2.366412
50,-0.05761719,0.204834,0.03137207,-5.374046,2.076336,-9.450381
50,-0.1973877,0.3366699,0.09411621,0.870229,4.763359,0.6717557
50,-0.1818848,0.3591309,0.03137207,8.80916,-0.7480916,26.39695
50,-0.1221924,0.5993652,0,19.23664,0.03053435,21.29771
50,-0.2070313,0.7633057,0.1568604,22.15267,8.152672,6.763359
50,-0.2305908,0.8585205,0.1882324,17.26718,2.656489,18.32061
50,-0.2749023,0.8538818,0.1254883,21.74046,7.954198,28.45802
50,-0.3797607,1.093018,0.1254883,41.78626,17.70992,12.62595
50,-0.4117432,1.477783,0.1882324,39.89313,12.32061,1.251908
50,-0.3455811,1.441406,0.1568604,7.267176,-1.954198,8.900764
50,-0.2282715,1.048828,0.06274414,-11.89313,-0.09160306,20.29008
50,-0.3944092,1.167725,0.1254883,13.0229,13.63359,7.267176
50,-0.5883789,1.616089,0.1568604,25.86259,9.938931,11.19084
50,-0.4969482,1.584839,0.1568604,8.320611,-3.78626,18.74809
50,-0.2227783,1.418579,0.09411621,10.03053,-10.32061,13.54198
50,-0.2672119,1.482788,0.1254883,20.48855,0.3358779,4.244275
50,-0.3845215,1.480957,0.1568604,8.900764,1.587786,8.900764
50,-0.3549805,1.383545,0.1254883,-0.8396947,-6.091603,12.9313
50,-0.2243652,1.374634,0.06274414,5.343512,-7.954198,6.839694
50,-0.2548828,1.476074,0.1254883,9.664123,-0.7480916,1.175573
50,-0.3374023,1.520264,0.1882324,2.580153,-0.1679389,6.061069
50,-0.2856445,1.400391,0.1254883,-4.549618,-5.435114,6.061069
50,-0.2011719,1.363403,0.06274414,-0.5343512,-1.832061,-10.03053
50,-0.2468262,1.366821,0.1254883,-1.022901,5.877862,-16.94657
50,-0.3024902,1.290771,0.1882324,-3.603053,3.358779,-10.74809
50,-0.2818604,1.302124,0.1568604,0.07633588,-0.3206107,-8.167939
50,-0.2989502,1.404419,0.1254883,1.450382,5.89313,-11.74046
50,-0.3706055,1.346191,0.1568604,-11.32824,9.099236,-16.61069
50,-0.3308105,1.186401,0.1254883,-15.34351,1.145038,-23.37405
50,-0.2711182,1.198975,0.09411621,-8.305344,0.5648855,-26.39695
50,-0.354126,1.297729,0.1568604,-7.19084,11.17557,-22.54962
50,-0.4089355,1.286011,0.1882324,-12.44275,10.18321,-17.22137
50,-0.3439941,1.201904,0.1254883,-19.40458,1.007634,-18.73282
50,-0.2766113,1.144653,0.09411621,-16.30534,6.503817,-25.64886
50,-0.3299561,1.097534,0.1568604,-14.45802,14.22901,-24.87023
50,-0.3760986,1.11377,0.1882324,-6.152672,12.59542,-20.96183
50,-0.3548584,1.223145,0.1568604,-1.633588,8.977099,-19.29771
50,-0.3621826,1.204224,0.1568604,-13.77099,11.78626,-14.85496
50,-0.3741455,1.092529,0.1568604,-17.9084,8.946565,-12.79389
50,-0.3779297,1.073975,0.1254883,-8.580153,6.931298,-15.00763
50,-0.4025879,1.137085,0.1568604,-3.358779,8.977099,-14.39695
50,-0.4368896,1.168457,0.1882324,-5.435114,10.15267,-12.82443
50,-0.4387207,1.116333,0.1882324,-7.984733,7.862596,-12.29008
50,-0.4151611,1.056641,0.1882324,-7.114504,4.748092,-15.17557
50,-0.4291992,1.059204,0.1882324,-4.931298,4.763359,-13.63359
50,-0.4211426,1.039673,0.1882324,-4.412214,3.526718,-0.519084
50,-0.409668,1.002563,0.1568604,-6,3.816794,3.847328
50,-0.3657227,0.8675537,0.1568604,-9.496183,2.70229,4.59542
50,-0.3348389,0.7609863,0.1254883,-8,1.648855,4.259542
50,-0.3070068,0.6063232,0.09411621,0.8854962,0.7328244,13.05344
50,-0.2788086,0.4805908,0.06274414,6.183206,1.29771,22.35114
50,-0.2480469,0.2745361,0.03137207,10.70229,3.618321,27.83206
50,-0.2269287,0.173584,0.03137207,12,3.374046,24.9313
50,-0.1853027,0.08447266,0.06274414,9.145039,-1.129771,14.54962
50,-0.1502686,0.06970215,0.06274414,5.923664,-6.427481,8.793893
50,-0.105957,0.1054688,0.03137207,1.465649,-9.40458,4.198473
50,-0.1154785,0.1900635,0.03137207,0.5648855,-6.396946,3.160305
50,-0.1685791,0.3116455,0.03137207,-1.328244,1.496183,9.114504
50,-0.1951904,0.3522949,0.06274414,-2.167939,2.946565,14.29008
50,-0.25354,0.480957,0.06274414,2.763359,4.519084,16.15267
50,-0.3037109,0.5838623,0.09411621,9.419847,5.343512,18.99237
50,-0.3209229,0.6645508,0.1568604,17.81679,-2.442748,28.06107
50,-0.2724609,0.6151123,0.1254883,14.94656,-9.068703,27.64886
50,-0.2258301,0.4903564,0.1254883,5.664122,-8.839695,9.419847
50,-0.2070313,0.3912354,0.1254883,-1.679389,-7.694656,-2.687023
50,-0.1307373,0.2875977,0.06274414,-7.709924,-8.748092,-8.137404
50,-0.09875488,0.210083,0.06274414,-8.458015,-2.778626,-4.427481
50,-0.04577637,0.251709,0.06274414,-0.0610687,-0.610687,1.389313
50,-0.08837891,0.3314209,0.09411621,1.832061,0.778626,7.19084
50,-0.08129883,0.3212891,0,-2.549618,-3.984733,27.20611
50,-0.09729004,0.3371582,-0.06286621,2.335878,3.633588,27.34351
50,-0.1696777,0.5860596,0,16.90076,14.21374,13.14504
50,-0.2388916,0.7346191,0.1568604,20.80916,9.312977,8.045801
50,-0.1550293,0.8339844,0.1568604,14.99237,-10.0458,21.1145
50,-0.1604004,0.8776855,0.1254883,14.67176,-7.862596,21.63359
50,-0.2426758,1.172485,0.1568604,29.80153,0.5343512,17.69466
50,-0.2679443,1.380981,0.2196045,29.63359,0.7480916,17.12977
50,-0.2078857,1.385254,0.2196045,17.54198,-4.610687,23.70992
50,-0.1737061,1.272217,0.1568604,6.793893,-4.824428,28.51908
50,-0.21521,1.335449,0.1254883,14.70229,2.229008,25.69466
50,-0.3999023,1.514893,0.1568604,25.92366,10.45802,16.53435
50,-0.4379883,1.676758,0.2196045,20.91603,-0.9007633,16.58015
50,-0.2491455,1.725342,0.1568604,16.9313,-12.85496,23.48092
50,-0.2193604,1.641602,0.1254883,2.198473,-3.465649,8.274809
50,-0.2496338,1.556763,0.1568604,-5.480916,-1.679389,2.045802
50,-0.2348633,1.521851,0.1568604,3.51145,-8.778625,-0.9007633
50,-0.2093506,1.625,0.1568604,8.854961,-8.625955,4.625954
50,-0.2357178,1.610962,0.2196045,-4.519084,-6.534351,1.862595
50,-0.1645508,1.477539,0.1568604,-11.45038,-10.16794,-6.70229
50,-0.05700684,1.313599,0.1254883,-3.114504,-4.366412,-27.83206
50,-0.07556152,1.337036,0.1568604,6.10687,2.442748,-28.83969
50,-0.166626,1.300537,0.2196045,6.305344,3.938931,-13.70992
50,-0.1530762,1.294312,0.1882324,5.435114,1.557252,-12.19847
50,-0.1586914,1.384277,0.1568604,2.183206,3.954198,-18.99237
50,-0.1893311,1.383423,0.1254883,-7.236641,8.656488,-21.05343
50,-0.25,1.216919,0.09411621,-15.12977,10.45802,-23.41985
50,-0.2724609,1.211792,0.09411621,-10.71756,8.778625,-27.34351
50,-0.3549805,1.272217,0.1254883,-14.32061,9.129771,-28.47328
50,-0.3547363,1.23645,0.1568604,-17.89313,3.007634,-23.09924
50,-0.2264404,1.194946,0.09411621,-11.51145,-4.412214,-23.37405
50,-0.1977539,1.254272,0.09411621,-8.045801,0.9770992,-29.46565
50,-0.2775879,1.233032,0.1882324,-13.0687,5.633588,-30.8855
50,-0.2906494,1.117432,0.2196045,-19.31298,-0.778626,-26.96183
50,-0.2058105,1.118164,0.1882324,-12.87023,-6.137404,-26.0916
50,-0.1929932,1.155273,0.1882324,-6.580153,3.282443,-26
50,-0.2406006,1.120117,0.2196045,-6.290076,10.48855,-24.33588
50,-0.2664795,1.095947,0.1882324,-2.580153,13.26718,-21.19084
50,-0.302002,1.122925,0.1882324,0.7633588,14.90076,-21.84733
50,-0.3756104,1.161499,0.1882324,1.89313,17.96947,-21.78626
50,-0.3884277,1.137451,0.1882324,-1.450382,16.99237,-19.17557
50,-0.3846436,1.046021,0.1568604,-1.633588,12.21374,-19.28244
50,-0.3704834,1.0448,0.1568604,2.335878,10.0458,-21.84733
50,-0.4056396,1.076782,0.1882324,5.541985,11.0687,-19.26718
50,-0.4210205,1.07605,0.2196045,6.030534,9.633588,-8.885496
50,-0.3824463,0.9401855,0.1568604,3.251908,6.351145,11.14504
50,-0.3183594,0.8165283,0.1254883,1.19084,4.977099,16.29008
50,-0.3054199,0.6536865,0.09411621,0.6412213,6.854962,15.38931
50,-0.3041992,0.5408936,0.06274414,3.053435,5.175572,19.26718
50,-0.2659912,0.326416,0.03137207,6.305344,2.519084,27.09924
50,-0.2320557,0.1781006,0.03137207,6.70229,1.328244,26.18321
50,-0.1716309,0.06005859,0.03137207,7.358778,-0.7480916,13.51145
50,-0.1517334,0.07202148,0.03137207,9.251908,-2.290076,4.854962
50,-0.1320801,0.1104736,0,6.320611,-3.022901,1.450382
50,-0.1446533,0.1595459,-0.0001220703,1.984733,0.2900763,-3.160305
50,-0.2279053,0.3634033,0,5.374046,6.824428,-10.22901
50,-0.2553711,0.4969482,0,8.59542,5.435114,-4.564886
50,-0.31604,0.694458,0.06274414,13.64886,3.435115,2.10687
50,-0.357666,0.8210449,0.1254883,18.41221,1.465649,5.862596
50,-0.366333,0.9969482,0.1568604,25.14504,-6.748092,12.94656
50,-0.3343506,1.022339,0.1568604,20.96183,-11.60305,16.62595
50,-0.2922363,0.9211426,0.1254883,4.549618,-10.64122,10.25954
50,-0.2897949,0.8604736,0.1254883,-2.427481,-6.229008,1.358779
50,-0.2823486,0.793335,0.1254883,-0.5648855,-2.59542,2.396947
50,-0.2695313,0.62854,0.1254883,-9.603053,-3.267176,10.50382
50,-0.1506348,0.1630859,0.03137207,-22.38168,-5.572519,5.603054
50,-0.1450195,0.0078125,0.03137207,-26.18321,-3.328244,-18.58015
50,-0.161377,0.06408691,0.03137207,-13.74046,-2.824427,-29.55725
50,-0.1842041,0.1099854,0.06274414,5.816794,-1.435115,-10.36641
50,-0.09484863,0.1236572,0.03137207,13.16031,-5.160306,15.66412
50,0.01135254,0.1965332,0,14.27481,-7.450382,26.51908
50,0.01196289,0.3099365,-0.0001220703,14.12214,-3.022901,26.45802
50,-0.0682373,0.3630371,-0.0001220703,21.40458,6.91603,34.48855
50,-0.09301758,0.5358887,-0.03149414,32.73283,6.824428,36.29008
50,-0.1575928,0.9165039,0.06274414,27.22137,6.48855,21.98473
50,-0.1245117,1.049927,0.06274414,11.17557,0.3206107,19.80153
50,-0.2272949,0.9866943,0.03137207,8.183207,5.847328,23.05343
50,-0.2800293,1.134521,0.06274414,25.74046,7.175572,20.38168
50,-0.2755127,1.511963,0.2196045,23.05343,-3.572519,16.79389
50,-0.1992188,1.468628,0.1882324,-1.648855,-14.62595,23.26718
50,-0.1722412,1.230835,0.09411621,-2.564885,-6.59542,24.10687
50,-0.2255859,1.327271,0.1254883,19.63359,2.641221,19.16031
50,-0.2861328,1.670166,0.1882324,22.03053,-2.839695,25.64886
50,-0.270752,1.560669,0.1568604,1.541985,-10.68702,33.57252
50,-0.1540527,1.318481,0.09411621,6.931298,-7.725191,20.42748
50,-0.2434082,1.539917,0.1254883,27.17557,1.099237,7.267176
50,-0.3543701,1.729004,0.2196045,11.48092,-3.40458,20.48855
50,-0.1643066,1.563721,0.1568604,-3.312977,-13.48092,30.39695
50,-0.05371094,1.500977,0.09411621,1.251908,-8.290076,12.18321
50,-0.1363525,1.57251,0.1568604,1.450382,8.687023,-8.916031
50,-0.1793213,1.447754,0.1882324,-8.870229,5.450382,-9.19084
50,-0.1173096,1.342285,0.09411621,-3.099237,-4.717557,-8.21374
